budget_id,budget_month,account_code,cost_centre_code,product_code,entity_code,region_code,budget_version,budget_currency,budget_amount,source_system,load_date
BUD26-006252,2026-11-01,5110,CC420,P001,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006253,2026-11-01,5110,CC420,P001,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006254,2026-11-01,5110,CC420,P001,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006255,2026-11-01,5110,CC420,P001,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006256,2026-11-01,5110,CC420,P001,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006257,2026-11-01,5110,CC310,P002,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006258,2026-11-01,5110,CC310,P002,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006259,2026-11-01,5110,CC310,P002,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006260,2026-11-01,5110,CC310,P002,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006261,2026-11-01,5110,CC310,P002,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006262,2026-11-01,5110,CC310,P002,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006263,2026-11-01,5110,CC310,P002,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006264,2026-11-01,5110,CC310,P002,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006265,2026-11-01,5110,CC310,P002,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006266,2026-11-01,5110,CC310,P002,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006267,2026-11-01,5110,CC310,P002,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006268,2026-11-01,5110,CC310,P002,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006269,2026-11-01,5110,CC310,P002,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006270,2026-11-01,5110,CC310,P002,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006271,2026-11-01,5110,CC310,P002,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006272,2026-11-01,5110,CC310,P002,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006273,2026-11-01,5110,CC330,P002,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006274,2026-11-01,5110,CC330,P002,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006275,2026-11-01,5110,CC330,P002,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006276,2026-11-01,5110,CC330,P002,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006277,2026-11-01,5110,CC330,P002,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006278,2026-11-01,5110,CC330,P002,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006279,2026-11-01,5110,CC330,P002,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006280,2026-11-01,5110,CC330,P002,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006281,2026-11-01,5110,CC330,P002,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006282,2026-11-01,5110,CC330,P002,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006283,2026-11-01,5110,CC330,P002,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006284,2026-11-01,5110,CC330,P002,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006285,2026-11-01,5110,CC330,P002,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006286,2026-11-01,5110,CC330,P002,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006287,2026-11-01,5110,CC330,P002,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006288,2026-11-01,5110,CC330,P002,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006289,2026-11-01,5110,CC420,P002,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006290,2026-11-01,5110,CC420,P002,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006291,2026-11-01,5110,CC420,P002,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006292,2026-11-01,5110,CC420,P002,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006293,2026-11-01,5110,CC420,P002,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006294,2026-11-01,5110,CC420,P002,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006295,2026-11-01,5110,CC420,P002,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006296,2026-11-01,5110,CC420,P002,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006297,2026-11-01,5110,CC420,P002,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006298,2026-11-01,5110,CC420,P002,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006299,2026-11-01,5110,CC420,P002,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006300,2026-11-01,5110,CC420,P002,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006301,2026-11-01,5110,CC420,P002,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006302,2026-11-01,5110,CC420,P002,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006303,2026-11-01,5110,CC420,P002,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006304,2026-11-01,5110,CC420,P002,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006305,2026-11-01,5110,CC310,P003,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006306,2026-11-01,5110,CC310,P003,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006307,2026-11-01,5110,CC310,P003,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006308,2026-11-01,5110,CC310,P003,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006309,2026-11-01,5110,CC310,P003,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006310,2026-11-01,5110,CC310,P003,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006311,2026-11-01,5110,CC310,P003,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006312,2026-11-01,5110,CC310,P003,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006313,2026-11-01,5110,CC310,P003,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006314,2026-11-01,5110,CC310,P003,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006315,2026-11-01,5110,CC310,P003,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006316,2026-11-01,5110,CC310,P003,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006317,2026-11-01,5110,CC310,P003,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006318,2026-11-01,5110,CC310,P003,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006319,2026-11-01,5110,CC310,P003,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006320,2026-11-01,5110,CC310,P003,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006321,2026-11-01,5110,CC330,P003,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006322,2026-11-01,5110,CC330,P003,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006323,2026-11-01,5110,CC330,P003,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006324,2026-11-01,5110,CC330,P003,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006325,2026-11-01,5110,CC330,P003,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006326,2026-11-01,5110,CC330,P003,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006327,2026-11-01,5110,CC330,P003,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006328,2026-11-01,5110,CC330,P003,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006329,2026-11-01,5110,CC330,P003,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006330,2026-11-01,5110,CC330,P003,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006331,2026-11-01,5110,CC330,P003,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006332,2026-11-01,5110,CC330,P003,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006333,2026-11-01,5110,CC330,P003,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006334,2026-11-01,5110,CC330,P003,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006335,2026-11-01,5110,CC330,P003,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006336,2026-11-01,5110,CC330,P003,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006337,2026-11-01,5110,CC420,P003,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006338,2026-11-01,5110,CC420,P003,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006339,2026-11-01,5110,CC420,P003,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006340,2026-11-01,5110,CC420,P003,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006341,2026-11-01,5110,CC420,P003,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006342,2026-11-01,5110,CC420,P003,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006343,2026-11-01,5110,CC420,P003,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006344,2026-11-01,5110,CC420,P003,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006345,2026-11-01,5110,CC420,P003,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006346,2026-11-01,5110,CC420,P003,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006347,2026-11-01,5110,CC420,P003,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006348,2026-11-01,5110,CC420,P003,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006349,2026-11-01,5110,CC420,P003,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006350,2026-11-01,5110,CC420,P003,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006351,2026-11-01,5110,CC420,P003,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006352,2026-11-01,5110,CC420,P003,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006353,2026-11-01,5110,CC310,P004,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006354,2026-11-01,5110,CC310,P004,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006355,2026-11-01,5110,CC310,P004,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006356,2026-11-01,5110,CC310,P004,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006357,2026-11-01,5110,CC310,P004,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006358,2026-11-01,5110,CC310,P004,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006359,2026-11-01,5110,CC310,P004,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006360,2026-11-01,5110,CC310,P004,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006361,2026-11-01,5110,CC310,P004,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006362,2026-11-01,5110,CC310,P004,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006363,2026-11-01,5110,CC310,P004,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006364,2026-11-01,5110,CC310,P004,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006365,2026-11-01,5110,CC310,P004,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006366,2026-11-01,5110,CC310,P004,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006367,2026-11-01,5110,CC310,P004,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006368,2026-11-01,5110,CC310,P004,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006369,2026-11-01,5110,CC330,P004,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006370,2026-11-01,5110,CC330,P004,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006371,2026-11-01,5110,CC330,P004,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006372,2026-11-01,5110,CC330,P004,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006373,2026-11-01,5110,CC330,P004,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006374,2026-11-01,5110,CC330,P004,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006375,2026-11-01,5110,CC330,P004,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006376,2026-11-01,5110,CC330,P004,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006377,2026-11-01,5110,CC330,P004,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006378,2026-11-01,5110,CC330,P004,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006379,2026-11-01,5110,CC330,P004,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006380,2026-11-01,5110,CC330,P004,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006381,2026-11-01,5110,CC330,P004,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006382,2026-11-01,5110,CC330,P004,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006383,2026-11-01,5110,CC330,P004,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006384,2026-11-01,5110,CC330,P004,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006385,2026-11-01,5110,CC420,P004,ENT01,REG01,FY26 Approved,GBP,8131.20,Planning System,2026-09-18
BUD26-006386,2026-11-01,5110,CC420,P004,ENT01,REG02,FY26 Approved,GBP,1393.92,Planning System,2026-09-18
BUD26-006387,2026-11-01,5110,CC420,P004,ENT01,REG03,FY26 Approved,GBP,1161.60,Planning System,2026-09-18
BUD26-006388,2026-11-01,5110,CC420,P004,ENT01,REG04,FY26 Approved,GBP,929.28,Planning System,2026-09-18
BUD26-006389,2026-11-01,5110,CC420,P004,ENT02,REG01,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006390,2026-11-01,5110,CC420,P004,ENT02,REG02,FY26 Approved,GBP,2737.15,Planning System,2026-09-18
BUD26-006391,2026-11-01,5110,CC420,P004,ENT02,REG03,FY26 Approved,GBP,380.16,Planning System,2026-09-18
BUD26-006392,2026-11-01,5110,CC420,P004,ENT02,REG04,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006393,2026-11-01,5110,CC420,P004,ENT03,REG01,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006394,2026-11-01,5110,CC420,P004,ENT03,REG02,FY26 Approved,GBP,316.80,Planning System,2026-09-18
BUD26-006395,2026-11-01,5110,CC420,P004,ENT03,REG03,FY26 Approved,GBP,2344.32,Planning System,2026-09-18
BUD26-006396,2026-11-01,5110,CC420,P004,ENT03,REG04,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006397,2026-11-01,5110,CC420,P004,ENT04,REG01,FY26 Approved,GBP,202.75,Planning System,2026-09-18
BUD26-006398,2026-11-01,5110,CC420,P004,ENT04,REG02,FY26 Approved,GBP,253.44,Planning System,2026-09-18
BUD26-006399,2026-11-01,5110,CC420,P004,ENT04,REG03,FY26 Approved,GBP,304.13,Planning System,2026-09-18
BUD26-006400,2026-11-01,5110,CC420,P004,ENT04,REG04,FY26 Approved,GBP,1774.08,Planning System,2026-09-18
BUD26-006401,2026-11-01,5200,CC410,P001,ENT01,REG01,FY26 Approved,GBP,32524.80,Planning System,2026-09-18
BUD26-006402,2026-11-01,5200,CC410,P001,ENT01,REG02,FY26 Approved,GBP,5575.68,Planning System,2026-09-18
BUD26-006403,2026-11-01,5200,CC410,P001,ENT01,REG03,FY26 Approved,GBP,4646.40,Planning System,2026-09-18
BUD26-006404,2026-11-01,5200,CC410,P001,ENT01,REG04,FY26 Approved,GBP,3717.12,Planning System,2026-09-18
BUD26-006405,2026-11-01,5200,CC410,P001,ENT02,REG01,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006406,2026-11-01,5200,CC410,P001,ENT02,REG02,FY26 Approved,GBP,10948.61,Planning System,2026-09-18
BUD26-006407,2026-11-01,5200,CC410,P001,ENT02,REG03,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006408,2026-11-01,5200,CC410,P001,ENT02,REG04,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006409,2026-11-01,5200,CC410,P001,ENT03,REG01,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006410,2026-11-01,5200,CC410,P001,ENT03,REG02,FY26 Approved,GBP,1267.20,Planning System,2026-09-18
BUD26-006411,2026-11-01,5200,CC410,P001,ENT03,REG03,FY26 Approved,GBP,9377.28,Planning System,2026-09-18
BUD26-006412,2026-11-01,5200,CC410,P001,ENT03,REG04,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006413,2026-11-01,5200,CC410,P001,ENT04,REG01,FY26 Approved,GBP,811.01,Planning System,2026-09-18
BUD26-006414,2026-11-01,5200,CC410,P001,ENT04,REG02,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006415,2026-11-01,5200,CC410,P001,ENT04,REG03,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006416,2026-11-01,5200,CC410,P001,ENT04,REG04,FY26 Approved,GBP,7096.32,Planning System,2026-09-18
BUD26-006417,2026-11-01,5200,CC410,P002,ENT01,REG01,FY26 Approved,GBP,32524.80,Planning System,2026-09-18
BUD26-006418,2026-11-01,5200,CC410,P002,ENT01,REG02,FY26 Approved,GBP,5575.68,Planning System,2026-09-18
BUD26-006419,2026-11-01,5200,CC410,P002,ENT01,REG03,FY26 Approved,GBP,4646.40,Planning System,2026-09-18
BUD26-006420,2026-11-01,5200,CC410,P002,ENT01,REG04,FY26 Approved,GBP,3717.12,Planning System,2026-09-18
BUD26-006421,2026-11-01,5200,CC410,P002,ENT02,REG01,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006422,2026-11-01,5200,CC410,P002,ENT02,REG02,FY26 Approved,GBP,10948.61,Planning System,2026-09-18
BUD26-006423,2026-11-01,5200,CC410,P002,ENT02,REG03,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006424,2026-11-01,5200,CC410,P002,ENT02,REG04,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006425,2026-11-01,5200,CC410,P002,ENT03,REG01,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006426,2026-11-01,5200,CC410,P002,ENT03,REG02,FY26 Approved,GBP,1267.20,Planning System,2026-09-18
BUD26-006427,2026-11-01,5200,CC410,P002,ENT03,REG03,FY26 Approved,GBP,9377.28,Planning System,2026-09-18
BUD26-006428,2026-11-01,5200,CC410,P002,ENT03,REG04,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006429,2026-11-01,5200,CC410,P002,ENT04,REG01,FY26 Approved,GBP,811.01,Planning System,2026-09-18
BUD26-006430,2026-11-01,5200,CC410,P002,ENT04,REG02,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006431,2026-11-01,5200,CC410,P002,ENT04,REG03,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006432,2026-11-01,5200,CC410,P002,ENT04,REG04,FY26 Approved,GBP,7096.32,Planning System,2026-09-18
BUD26-006433,2026-11-01,5200,CC410,P003,ENT01,REG01,FY26 Approved,GBP,32524.80,Planning System,2026-09-18
BUD26-006434,2026-11-01,5200,CC410,P003,ENT01,REG02,FY26 Approved,GBP,5575.68,Planning System,2026-09-18
BUD26-006435,2026-11-01,5200,CC410,P003,ENT01,REG03,FY26 Approved,GBP,4646.40,Planning System,2026-09-18
BUD26-006436,2026-11-01,5200,CC410,P003,ENT01,REG04,FY26 Approved,GBP,3717.12,Planning System,2026-09-18
BUD26-006437,2026-11-01,5200,CC410,P003,ENT02,REG01,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006438,2026-11-01,5200,CC410,P003,ENT02,REG02,FY26 Approved,GBP,10948.61,Planning System,2026-09-18
BUD26-006439,2026-11-01,5200,CC410,P003,ENT02,REG03,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006440,2026-11-01,5200,CC410,P003,ENT02,REG04,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006441,2026-11-01,5200,CC410,P003,ENT03,REG01,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006442,2026-11-01,5200,CC410,P003,ENT03,REG02,FY26 Approved,GBP,1267.20,Planning System,2026-09-18
BUD26-006443,2026-11-01,5200,CC410,P003,ENT03,REG03,FY26 Approved,GBP,9377.28,Planning System,2026-09-18
BUD26-006444,2026-11-01,5200,CC410,P003,ENT03,REG04,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006445,2026-11-01,5200,CC410,P003,ENT04,REG01,FY26 Approved,GBP,811.01,Planning System,2026-09-18
BUD26-006446,2026-11-01,5200,CC410,P003,ENT04,REG02,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006447,2026-11-01,5200,CC410,P003,ENT04,REG03,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006448,2026-11-01,5200,CC410,P003,ENT04,REG04,FY26 Approved,GBP,7096.32,Planning System,2026-09-18
BUD26-006449,2026-11-01,5200,CC410,P004,ENT01,REG01,FY26 Approved,GBP,32524.80,Planning System,2026-09-18
BUD26-006450,2026-11-01,5200,CC410,P004,ENT01,REG02,FY26 Approved,GBP,5575.68,Planning System,2026-09-18
BUD26-006451,2026-11-01,5200,CC410,P004,ENT01,REG03,FY26 Approved,GBP,4646.40,Planning System,2026-09-18
BUD26-006452,2026-11-01,5200,CC410,P004,ENT01,REG04,FY26 Approved,GBP,3717.12,Planning System,2026-09-18
BUD26-006453,2026-11-01,5200,CC410,P004,ENT02,REG01,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006454,2026-11-01,5200,CC410,P004,ENT02,REG02,FY26 Approved,GBP,10948.61,Planning System,2026-09-18
BUD26-006455,2026-11-01,5200,CC410,P004,ENT02,REG03,FY26 Approved,GBP,1520.64,Planning System,2026-09-18
BUD26-006456,2026-11-01,5200,CC410,P004,ENT02,REG04,FY26 Approved,GBP,1216.51,Planning System,2026-09-18
BUD26-006457,2026-11-01,5200,CC410,P004,ENT03,REG01,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
BUD26-006458,2026-11-01,5200,CC410,P004,ENT03,REG02,FY26 Approved,GBP,1267.20,Planning System,2026-09-18
BUD26-006459,2026-11-01,5200,CC410,P004,ENT03,REG03,FY26 Approved,GBP,9377.28,Planning System,2026-09-18
BUD26-006460,2026-11-01,5200,CC410,P004,ENT03,REG04,FY26 Approved,GBP,1013.76,Planning System,2026-09-18
