transaction_id,document_id,posting_date,account_code,cost_centre_code,product_code,entity_code,region_code,local_currency,local_amount,fx_rate_to_gbp,reporting_currency,reporting_amount_gbp,source_system,journal_type,description,load_date
TXN-0002801,DOC-20250409-001,2025-04-09,4200,CC220,P003,ENT01,REG01,GBP,17942.31,1.0,GBP,17942.31,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0002802,DOC-20250409-002,2025-04-09,5200,CC410,P002,ENT03,REG04,EUR,19998.78,0.8541,GBP,17080.96,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0002803,DOC-20250409-003,2025-04-09,4300,CC420,P004,ENT01,REG01,GBP,9598.01,1.0,GBP,9598.01,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0002804,DOC-20250409-004,2025-04-09,4200,CC220,P003,ENT02,REG02,EUR,10860.09,0.8541,GBP,9275.6,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0002805,DOC-20250409-005,2025-04-09,6650,CC110,P000,ENT01,REG01,GBP,13594.41,1.0,GBP,13594.41,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6650,2026-09-24
TXN-0002806,DOC-20250409-006,2025-04-09,5300,CC410,P003,ENT01,REG02,GBP,12767.71,1.0,GBP,12767.71,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0002807,DOC-20250409-007,2025-04-09,4100,CC210,P001,ENT01,REG03,GBP,12580.64,1.0,GBP,12580.64,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0002808,DOC-20250409-008,2025-04-09,4300,CC420,P004,ENT04,REG04,EUR,6822.09,0.8541,GBP,5826.75,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002809,DOC-20250409-009,2025-04-09,4110,CC210,P002,ENT01,REG01,GBP,2185.79,1.0,GBP,2185.79,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0002810,DOC-20250409-010,2025-04-09,6710,CC130,P000,ENT04,REG04,EUR,17941.1,0.8541,GBP,15323.49,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6710,2026-09-24
TXN-0002811,DOC-20250409-011,2025-04-09,6300,CC310,P000,ENT01,REG01,GBP,14382.4,1.0,GBP,14382.4,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6300,2026-09-24
TXN-0002812,DOC-20250409-012,2025-04-09,6640,CC110,P000,ENT01,REG01,GBP,5654.46,1.0,GBP,5654.46,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6640,2026-09-24
TXN-0002813,DOC-20250409-013,2025-04-09,5200,CC410,P002,ENT04,REG04,EUR,6854.68,0.8541,GBP,5854.58,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0002814,DOC-20250409-014,2025-04-09,6660,CC120,P000,ENT01,REG01,GBP,1431.47,1.0,GBP,1431.47,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0002815,DOC-20250409-015,2025-04-09,6610,CC120,P000,ENT02,REG02,EUR,8605.48,0.8541,GBP,7349.94,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6610,2026-09-24
TXN-0002816,DOC-20250409-016,2025-04-09,4300,CC420,P004,ENT01,REG03,GBP,29309.4,1.0,GBP,29309.4,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002817,DOC-20250409-017,2025-04-09,4400,CC430,P004,ENT02,REG02,EUR,14292.39,0.8541,GBP,12207.13,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0002818,DOC-20250409-018,2025-04-09,6420,CC330,P000,ENT03,REG03,EUR,6840.03,0.8541,GBP,5842.07,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6420,2026-09-24
TXN-0002819,DOC-20250409-019,2025-04-09,6730,CC130,P000,ENT01,REG04,GBP,14046.48,1.0,GBP,14046.48,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0002820,DOC-20250409-020,2025-04-09,5100,CC310,P001,ENT01,REG01,GBP,6203.83,1.0,GBP,6203.83,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0002821,DOC-20250409-021,2025-04-09,6200,CC230,P000,ENT01,REG01,GBP,1371.4,1.0,GBP,1371.4,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0002822,DOC-20250409-022,2025-04-09,5200,CC410,P001,ENT04,REG02,EUR,5455.99,0.8541,GBP,4659.96,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002823,DOC-20250409-023,2025-04-09,5400,CC420,P004,ENT01,REG01,GBP,10770.24,1.0,GBP,10770.24,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0002824,DOC-20250409-024,2025-04-09,4110,CC220,P002,ENT03,REG03,EUR,44389.31,0.8541,GBP,37912.91,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0002825,DOC-20250409-025,2025-04-09,6730,CC130,P000,ENT03,REG03,EUR,9819.78,0.8541,GBP,8387.07,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0002826,DOC-20250409-026,2025-04-09,6730,CC130,P000,ENT02,REG02,EUR,6505.34,0.8541,GBP,5556.21,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6730,2026-09-24
TXN-0002827,DOC-20250409-027,2025-04-09,5400,CC430,P004,ENT01,REG01,GBP,14045.1,1.0,GBP,14045.1,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0002828,DOC-20250409-028,2025-04-09,6220,CC230,P000,ENT01,REG01,GBP,9971.29,1.0,GBP,9971.29,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6220,2026-09-24
TXN-0002829,DOC-20250409-029,2025-04-09,4300,CC420,P004,ENT01,REG01,GBP,25461.02,1.0,GBP,25461.02,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002830,DOC-20250409-030,2025-04-09,4400,CC430,P004,ENT01,REG02,GBP,15387.82,1.0,GBP,15387.82,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0002831,DOC-20250409-031,2025-04-09,5200,CC410,P001,ENT01,REG01,GBP,10962.58,1.0,GBP,10962.58,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002832,DOC-20250409-032,2025-04-09,5100,CC310,P001,ENT02,REG02,EUR,1253.13,0.8541,GBP,1070.3,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0002833,DOC-20250409-033,2025-04-09,5400,CC420,P004,ENT01,REG02,GBP,17364.2,1.0,GBP,17364.2,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0002834,DOC-20250409-034,2025-04-09,4110,CC210,P002,ENT01,REG01,GBP,18472.6,1.0,GBP,18472.6,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0002835,DOC-20250409-035,2025-04-09,6630,CC110,P000,ENT02,REG02,EUR,13374.96,0.8541,GBP,11423.55,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6630,2026-09-24
TXN-0002836,DOC-20250409-036,2025-04-09,4200,CC210,P003,ENT04,REG04,EUR,9892.61,0.8541,GBP,8449.28,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0002837,DOC-20250409-037,2025-04-09,6710,CC130,P000,ENT01,REG01,GBP,3831.23,1.0,GBP,3831.23,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6710,2026-09-24
TXN-0002838,DOC-20250409-038,2025-04-09,4110,CC210,P002,ENT03,REG03,EUR,16974.09,0.8541,GBP,14497.57,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0002839,DOC-20250409-039,2025-04-09,5400,CC420,P004,ENT01,REG01,GBP,17492.9,1.0,GBP,17492.9,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0002840,DOC-20250409-040,2025-04-09,4400,CC430,P004,ENT01,REG01,GBP,24718.71,1.0,GBP,24718.71,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0002841,DOC-20250410-001,2025-04-10,6210,CC230,P001,ENT01,REG01,GBP,6562.89,1.0,GBP,6562.89,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6210,2026-09-24
TXN-0002842,DOC-20250410-002,2025-04-10,6330,CC310,P001,ENT02,REG02,EUR,15530.09,0.8541,GBP,13264.25,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6330,2026-09-24
TXN-0002843,DOC-20250410-003,2025-04-10,6110,CC210,P002,ENT01,REG01,GBP,16344.31,1.0,GBP,16344.31,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6110,2026-09-24
TXN-0002844,DOC-20250410-004,2025-04-10,6700,CC130,P000,ENT02,REG02,EUR,9497.32,0.8541,GBP,8111.66,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6700,2026-09-24
TXN-0002845,DOC-20250410-005,2025-04-10,6740,CC130,P000,ENT01,REG02,GBP,14268.44,1.0,GBP,14268.44,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6740,2026-09-24
TXN-0002846,DOC-20250410-006,2025-04-10,4400,CC430,P004,ENT02,REG02,EUR,42952.98,0.8541,GBP,36686.14,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0002847,DOC-20250410-007,2025-04-10,6740,CC130,P000,ENT01,REG01,GBP,16401.64,1.0,GBP,16401.64,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6740,2026-09-24
TXN-0002848,DOC-20250410-008,2025-04-10,6410,CC330,P000,ENT03,REG01,EUR,7399.92,0.8541,GBP,6320.27,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6410,2026-09-24
TXN-0002849,DOC-20250410-009,2025-04-10,6100,CC210,P000,ENT01,REG01,GBP,6489.76,1.0,GBP,6489.76,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6100,2026-09-24
TXN-0002850,DOC-20250410-010,2025-04-10,5200,CC410,P001,ENT01,REG01,GBP,7465.68,1.0,GBP,7465.68,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002851,DOC-20250410-011,2025-04-10,4100,CC220,P001,ENT01,REG01,GBP,32784.73,1.0,GBP,32784.73,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0002852,DOC-20250410-012,2025-04-10,6200,CC230,P000,ENT04,REG01,EUR,16632.09,0.8541,GBP,14205.47,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0002853,DOC-20250410-013,2025-04-10,6660,CC120,P000,ENT02,REG02,EUR,3304.71,0.8541,GBP,2822.55,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0002854,DOC-20250410-014,2025-04-10,6730,CC130,P000,ENT01,REG01,GBP,12575.23,1.0,GBP,12575.23,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0002855,DOC-20250410-015,2025-04-10,6220,CC230,P003,ENT01,REG04,GBP,1209.82,1.0,GBP,1209.82,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0002856,DOC-20250410-016,2025-04-10,5300,CC410,P003,ENT04,REG04,EUR,13997.62,0.8541,GBP,11955.37,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0002857,DOC-20250410-017,2025-04-10,4120,CC220,P003,ENT04,REG03,EUR,39191.61,0.8541,GBP,33473.55,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0002858,DOC-20250410-018,2025-04-10,4300,CC420,P004,ENT01,REG01,GBP,28528.05,1.0,GBP,28528.05,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002859,DOC-20250410-019,2025-04-10,4900,CC110,P000,ENT01,REG01,GBP,34106.77,1.0,GBP,34106.77,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0002860,DOC-20250410-020,2025-04-10,6400,CC330,P000,ENT01,REG01,GBP,2507.71,1.0,GBP,2507.71,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6400,2026-09-24
TXN-0002861,DOC-20250410-021,2025-04-10,4900,CC110,P000,ENT01,REG01,GBP,6119.67,1.0,GBP,6119.67,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0002862,DOC-20250410-022,2025-04-10,5200,CC410,P002,ENT04,REG04,EUR,17958.61,0.8541,GBP,15338.45,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0002863,DOC-20250410-023,2025-04-10,4120,CC210,P003,ENT01,REG04,GBP,17297.86,1.0,GBP,17297.86,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0002864,DOC-20250410-024,2025-04-10,6120,CC220,P000,ENT01,REG01,GBP,4208.63,1.0,GBP,4208.63,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6120,2026-09-24
TXN-0002865,DOC-20250410-025,2025-04-10,5200,CC410,P003,ENT01,REG01,GBP,10457.15,1.0,GBP,10457.15,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0002866,DOC-20250410-026,2025-04-10,4300,CC420,P004,ENT02,REG04,EUR,17352.16,0.8541,GBP,14820.48,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0002867,DOC-20250410-027,2025-04-10,6400,CC330,P000,ENT02,REG02,EUR,2447.34,0.8541,GBP,2090.27,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6400,2026-09-24
TXN-0002868,DOC-20250410-028,2025-04-10,5400,CC430,P004,ENT04,REG04,EUR,15896.43,0.8541,GBP,13577.14,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0002869,DOC-20250410-029,2025-04-10,6410,CC330,P000,ENT04,REG04,EUR,4637.51,0.8541,GBP,3960.9,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6410,2026-09-24
TXN-0002870,DOC-20250410-030,2025-04-10,4120,CC220,P003,ENT01,REG01,GBP,12964.09,1.0,GBP,12964.09,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0002871,DOC-20250410-031,2025-04-10,6110,CC220,P004,ENT03,REG02,EUR,18696.8,0.8541,GBP,15968.94,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0002872,DOC-20250410-032,2025-04-10,4900,CC110,P000,ENT01,REG01,GBP,35957.82,1.0,GBP,35957.82,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4900,2026-09-24
TXN-0002873,DOC-20250410-033,2025-04-10,5110,CC420,P002,ENT02,REG02,EUR,4748.44,0.8541,GBP,4055.64,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0002874,DOC-20250410-034,2025-04-10,4400,CC430,P004,ENT01,REG01,GBP,10693.43,1.0,GBP,10693.43,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0002875,DOC-20250410-035,2025-04-10,6210,CC230,P001,ENT04,REG04,EUR,5107.52,0.8541,GBP,4362.33,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6210,2026-09-24
TXN-0002876,DOC-20250410-036,2025-04-10,5400,CC430,P004,ENT04,REG04,EUR,6093.56,0.8541,GBP,5204.51,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0002877,DOC-20250410-037,2025-04-10,6300,CC310,P002,ENT01,REG01,GBP,9047.0,1.0,GBP,9047.0,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6300,2026-09-24
TXN-0002878,DOC-20250410-038,2025-04-10,4300,CC420,P004,ENT01,REG01,GBP,12434.45,1.0,GBP,12434.45,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002879,DOC-20250410-039,2025-04-10,6220,CC230,P001,ENT04,REG04,EUR,5829.81,0.8541,GBP,4979.24,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6220,2026-09-24
TXN-0002880,DOC-20250410-040,2025-04-10,4300,CC420,P004,ENT01,REG01,GBP,39511.57,1.0,GBP,39511.57,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0002881,DOC-20250411-001,2025-04-11,4900,CC110,P000,ENT01,REG04,GBP,31049.58,1.0,GBP,31049.58,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0002882,DOC-20250411-002,2025-04-11,5400,CC420,P004,ENT01,REG02,GBP,4257.95,1.0,GBP,4257.95,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0002883,DOC-20250411-003,2025-04-11,5200,CC410,P002,ENT03,REG03,EUR,5214.69,0.8541,GBP,4453.87,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002884,DOC-20250411-004,2025-04-11,6730,CC130,P000,ENT01,REG01,GBP,15063.94,1.0,GBP,15063.94,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6730,2026-09-24
TXN-0002885,DOC-20250411-005,2025-04-11,6420,CC330,P000,ENT01,REG01,GBP,8591.23,1.0,GBP,8591.23,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6420,2026-09-24
TXN-0002886,DOC-20250411-006,2025-04-11,5300,CC410,P003,ENT01,REG02,GBP,4351.62,1.0,GBP,4351.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0002887,DOC-20250411-007,2025-04-11,5200,CC410,P003,ENT02,REG01,EUR,13259.13,0.8541,GBP,11324.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002888,DOC-20250411-008,2025-04-11,6660,CC120,P000,ENT01,REG01,GBP,13117.18,1.0,GBP,13117.18,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6660,2026-09-24
TXN-0002889,DOC-20250411-009,2025-04-11,4400,CC430,P004,ENT01,REG01,GBP,21849.8,1.0,GBP,21849.8,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0002890,DOC-20250411-010,2025-04-11,5100,CC310,P001,ENT01,REG01,GBP,14781.27,1.0,GBP,14781.27,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0002891,DOC-20250411-011,2025-04-11,6700,CC130,P000,ENT04,REG04,EUR,12441.1,0.8541,GBP,10625.94,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6700,2026-09-24
TXN-0002892,DOC-20250411-012,2025-04-11,4200,CC210,P003,ENT01,REG04,GBP,15137.48,1.0,GBP,15137.48,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0002893,DOC-20250411-013,2025-04-11,6710,CC130,P000,ENT01,REG03,GBP,11342.51,1.0,GBP,11342.51,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6710,2026-09-24
TXN-0002894,DOC-20250411-014,2025-04-11,6110,CC220,P003,ENT01,REG01,GBP,12306.96,1.0,GBP,12306.96,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6110,2026-09-24
TXN-0002895,DOC-20250411-015,2025-04-11,6700,CC130,P000,ENT01,REG01,GBP,2818.74,1.0,GBP,2818.74,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6700,2026-09-24
TXN-0002896,DOC-20250411-016,2025-04-11,6640,CC110,P000,ENT01,REG02,GBP,14739.46,1.0,GBP,14739.46,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6640,2026-09-24
TXN-0002897,DOC-20250411-017,2025-04-11,6630,CC120,P000,ENT02,REG02,EUR,2029.81,0.8541,GBP,1733.66,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6630,2026-09-24
TXN-0002898,DOC-20250411-018,2025-04-11,5200,CC410,P001,ENT02,REG02,EUR,1111.54,0.8541,GBP,949.37,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0002899,DOC-20250411-019,2025-04-11,6220,CC230,P002,ENT01,REG03,GBP,15000.52,1.0,GBP,15000.52,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6220,2026-09-24
TXN-0002900,DOC-20250411-020,2025-04-11,6220,CC230,P003,ENT01,REG01,GBP,6866.66,1.0,GBP,6866.66,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0002901,DOC-20250411-021,2025-04-11,6210,CC230,P003,ENT01,REG01,GBP,3805.52,1.0,GBP,3805.52,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6210,2026-09-24
TXN-0002902,DOC-20250411-022,2025-04-11,6320,CC310,P000,ENT02,REG04,EUR,7858.11,0.8541,GBP,6711.61,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6320,2026-09-24
TXN-0002903,DOC-20250411-023,2025-04-11,4400,CC430,P004,ENT01,REG02,GBP,26190.47,1.0,GBP,26190.47,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0002904,DOC-20250411-024,2025-04-11,6630,CC120,P000,ENT02,REG02,EUR,7922.9,0.8541,GBP,6766.95,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6630,2026-09-24
TXN-0002905,DOC-20250411-025,2025-04-11,6740,CC130,P000,ENT03,REG03,EUR,4228.05,0.8541,GBP,3611.18,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6740,2026-09-24
TXN-0002906,DOC-20250411-026,2025-04-11,5110,CC420,P001,ENT01,REG03,GBP,14339.0,1.0,GBP,14339.0,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0002907,DOC-20250411-027,2025-04-11,5300,CC410,P003,ENT01,REG03,GBP,3097.4,1.0,GBP,3097.4,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0002908,DOC-20250411-028,2025-04-11,6700,CC130,P000,ENT01,REG04,GBP,7004.27,1.0,GBP,7004.27,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6700,2026-09-24
TXN-0002909,DOC-20250411-029,2025-04-11,6330,CC320,P002,ENT01,REG04,GBP,12489.94,1.0,GBP,12489.94,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6330,2026-09-24
TXN-0002910,DOC-20250411-030,2025-04-11,4200,CC210,P003,ENT01,REG01,GBP,13420.41,1.0,GBP,13420.41,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0002911,DOC-20250411-031,2025-04-11,6740,CC130,P000,ENT02,REG02,EUR,15679.19,0.8541,GBP,13391.6,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6740,2026-09-24
TXN-0002912,DOC-20250411-032,2025-04-11,5200,CC410,P002,ENT04,REG04,EUR,7402.9,0.8541,GBP,6322.82,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0002913,DOC-20250411-033,2025-04-11,4900,CC110,P000,ENT03,REG03,EUR,48422.03,0.8541,GBP,41357.26,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0002914,DOC-20250411-034,2025-04-11,4200,CC220,P003,ENT03,REG03,EUR,2914.18,0.8541,GBP,2489.0,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0002915,DOC-20250411-035,2025-04-11,6600,CC120,P000,ENT01,REG01,GBP,15774.48,1.0,GBP,15774.48,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6600,2026-09-24
TXN-0002916,DOC-20250411-036,2025-04-11,6310,CC310,P003,ENT01,REG02,GBP,15106.79,1.0,GBP,15106.79,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6310,2026-09-24
TXN-0002917,DOC-20250411-037,2025-04-11,5100,CC330,P003,ENT03,REG03,EUR,1627.23,0.8541,GBP,1389.82,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0002918,DOC-20250411-038,2025-04-11,6100,CC220,P000,ENT02,REG03,EUR,14968.6,0.8541,GBP,12784.68,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6100,2026-09-24
TXN-0002919,DOC-20250411-039,2025-04-11,6640,CC110,P000,ENT04,REG04,EUR,3151.55,0.8541,GBP,2691.74,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6640,2026-09-24
TXN-0002920,DOC-20250411-040,2025-04-11,4120,CC220,P003,ENT01,REG01,GBP,27627.22,1.0,GBP,27627.22,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0002921,DOC-20250414-001,2025-04-14,4900,CC110,P000,ENT04,REG04,EUR,39421.4,0.8541,GBP,33669.82,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0002922,DOC-20250414-002,2025-04-14,4120,CC220,P003,ENT02,REG03,EUR,33878.18,0.8541,GBP,28935.35,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0002923,DOC-20250414-003,2025-04-14,6660,CC120,P000,ENT01,REG01,GBP,1265.37,1.0,GBP,1265.37,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6660,2026-09-24
TXN-0002924,DOC-20250414-004,2025-04-14,4400,CC430,P004,ENT04,REG04,EUR,41887.61,0.8541,GBP,35776.21,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0002925,DOC-20250414-005,2025-04-14,6330,CC320,P001,ENT01,REG01,GBP,5002.54,1.0,GBP,5002.54,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6330,2026-09-24
TXN-0002926,DOC-20250414-006,2025-04-14,4100,CC220,P001,ENT01,REG01,GBP,29986.35,1.0,GBP,29986.35,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0002927,DOC-20250414-007,2025-04-14,6200,CC230,P000,ENT04,REG04,EUR,6385.33,0.8541,GBP,5453.71,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6200,2026-09-24
TXN-0002928,DOC-20250414-008,2025-04-14,6230,CC230,P001,ENT03,REG03,EUR,9958.89,0.8541,GBP,8505.89,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0002929,DOC-20250414-009,2025-04-14,5400,CC420,P004,ENT01,REG02,GBP,2655.7,1.0,GBP,2655.7,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0002930,DOC-20250414-010,2025-04-14,4200,CC220,P003,ENT02,REG02,EUR,38677.99,0.8541,GBP,33034.87,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0002931,DOC-20250414-011,2025-04-14,4200,CC210,P003,ENT03,REG03,EUR,16604.16,0.8541,GBP,14181.61,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
